reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
A17BKWISY8YNOY,B0000867AN,French Lavender,"[1, 1]",I was happy to see this style of gown that is almost impossible to find in a store.  I had several that were identical to this made by Vanity Fair years ago.  They were the best gowns ever.  This one by Shadowline is a close second.  It's comfortable and lasts a few years before fading.  I have the sapphire color which is not see-through.  The lighter colors are see-through.  It's made in Mexico.,5,Beautiful & Comfortable Nightgown,1326931200,"01 19, 2012"
A33D8AY3ACMBUC,B0000867AN,JB,"[0, 0]",Love the color and this gown washes so nicely.  Nice and long to give that extra warmth and keeps the shape really nice too.,5,Long Gown,1393977600,"03 5, 2014"
A3OLQDVSCQATP6,B0000867AN,"jillofspeed ""jillofspeed""","[0, 0]","Love this beautiful nightgown.  I was looking for a pretty but practical peignoir set which is surprisingly hard to find, and I settled on this nightgown with the matching robe.  I am 5'7&#34; 150 lbs and wasn't sure whether to get the medium or large.  I played it safe and went for the large, but its a bit big and I think the medium would have fit well, at least for the nightgown.  I would probably still choose the large robe. The rosy pink is a beautiful deep pink, the gown is the perfect weight for wearing and feels wonderful on.  I knock off a star however because as others have mentioned, it is too sheer to wear without the robe, at least for me. I plan to order the short set for summer wear.  Maybe several!",4,Sweet and lovely,1363651200,"03 19, 2013"
A2JBTHWE5X3H1,B0000867AN,Jody,"[0, 0]",All the Shadowline products I have purchased fit perfect and the gown or robes have been well made.  I would buy Shadowline products again.,5,Shadowline Long Gown,1395187200,"03 19, 2014"
A1PEJ8XOBDMELT,B0000867AN,kathleen zimmer,"[0, 0]",Very elegant looking gown.  Fits nicely.  Washed up very well.  Packed well for travel.  Would definitely purchase this gown again.,5,Prettty gown,1376697600,"08 17, 2013"
A3W4ITQ471QE8C,B0000867AN,"Lavender Lace ""Anonymouse""","[2, 2]","I bought this for my elder mother, who wanted a LONG nightgown. Turns out it was a little too long for her :-)  and I hand hemmed it. Not a big deal. she is very particular about the length of her gowns. Quite a pretty gown, nice color, nice neckline and coverage....only wish the fabric was not so thin!",4,"Nice gown, somewhat thin, very long",1285113600,"09 22, 2010"
A20IG24DLFALIA,B0000867AN,Lisa Gem,"[0, 0]","This gown is generous in fit, soft, washes up beautifully and comes out of the dryer with no wrinkles and packs easily. I would suggest going down one size if you are between 1x and 2x. The color is exactly the way the photo shows and is a deep hot pink color.  I bought the matching robe as well and the same can be said about it as the nightgown.  I do not find it cool to sleep in, as other reviewers mentioned, but it is certainly comfortable and pretty enough to wear it around the house and especially when visiting friends and you want something to throw on quickly to make those bathroom trips in the middle of the night! The style is rather matronly, and is  suitable for mixed company or when you need something simple to wear while getting coffee in the morning.",4,Rosy Pink 2X Shadowliine Petals Nightgown,1346803200,"09 5, 2012"
A2DYPNCDBTEL8B,B0000867AN,Martha,"[0, 0]","surprisingly warm and soft feeling.  Beautiful, good price, an excellent buy for anyone to enjoy.  I love it anytime, any place.",5,Love the gown,1389657600,"01 14, 2014"
A3OQBRME49RQJR,B0000867AN,Nana Mommy,"[0, 0]",I have bought Shadowline long gowns for several years. I love the colorsthey are so comfortable and last for a long time. Own almost all the colors.THEY ARE WONDERFUL AND BEAUTIFUL,5,Love the purple,1351987200,"11 4, 2012"
A1P0JXSAV0NFTW,B0000867AN,"N. Hubbard ""cross 2 cross""","[0, 0]","Having previously purchased a Shadowline long gown in 2002....I was in desperate need of a new one...with red being my favorite of colors, this was a no brainer.  A red Shadowline...hands down!My previous purchase was from a local upscale dept store and through the years it has seen it's share of some rips and tears; however it is still together, just a lot of wearing, but I will not part with it even though it has now been retired.I'm so glad this item was available...and will be a continued customer of Shadowline (until maybe I have every color) and Amazon...amazing service ~",5,In my experience,1354492800,"12 3, 2012"
A2L69EL1BGUH2P,B0000867AN,oakie,"[0, 0]",I like to put this on when I get up as a coverup when I make breakfast.  Pretty looking gown.,4,nice looking coverup,1402185600,"06 8, 2014"
A26K3T6L5NYO7L,B0000867AN,PennyPincher,"[1, 1]","Since a few customers have commented that the quality has changed- and I have NOT found this to be the case, I want to include some information from a comment by one of the sellers.  It will be after my own review.  I have worn these gowns for more than 20 years.  I used to purchase them at Dillard's Dept. Stores, but they quit selling them some years ago.  I was so happy to find them available here on Amazon because absolutely NOTHING I have found, for any amount of money, has been as nice as the Shadowline.  The pale pink, peach, and periwinkle are not quite as opaque as the other colors but I do not find anything unusual about that (think white pants!).  If you find the darker colors to be too revealing, you should probably consider flannel nightgowns. Just saying. :-)___________________Shoppers please note: There was a short period of time (late 2011) when Shadowline used a different fabric for the Petals gowns in Holly Red and Deep Lavender. It was not as nice as their traditional Opacitrique fabric. When they changed this in 2012 (and changed the color names to Red and Purple), the listings got mixed up here and were combined into the same page (for Purple and Deep Lavender). ALL of the new Petals gowns are made from the same fabric now, which is their trademarked Opacitrique fabric--the original Shadowline Petals fabric. The new owner is extremely picky about the quality of his products. And I believe the Deep Lavender and Purple are now the same gowns. If you have doubts, it is a simple matter to contact the seller of whichever size & color you are viewing and ask them whether it is Opacitrique fabric: select a size and color, then click on the seller's name that shows up. On the right side of the page, scroll down to the link that says Contact Seller. Hope this helps!",5,STILL THE BEST in 2014,1395619200,"03 24, 2014"
A2PMUTMQYT61TK,B0000867AN,Rhonda McCoy,"[0, 0]","I bought this for my Daughter in Law for Christmas.  She has worn Shadowline gowns for several years and appreciates that the fabric is heavy enough that she can go around the house with the young children with out worrying about having to put on a robe first.  The gowns are comfortable as well as durable.  Had difficulty finding them for the past year or so and understand the company has changed hands, but these gowns appear to be equal in quality as the older ones she has.",5,Excellent quality sleepwear,1293408000,"12 27, 2010"
A2QR8IAVLDAUD0,B0000867AN,she at mtns,"[0, 0]","Just like the green one I ordered earlier, fits great.  Good weight, decent for walking the house, but feminine.  I love Shadowline ANYTHING.",5,My favorite gown,1398211200,"04 23, 2014"
AOR8JZDJ65O0P,B0000867AN,trisha searls,"[0, 0]",the color is as beautiful as in the picture and very very comfortable.  fast shipment also.  worth the money spent,5,beautiful,1362700800,"03 8, 2013"
A2EK4LTLT6QKZC,B0000867AN,T. S. Cohen,"[0, 1]","I love the Shadowline nightgowns because they're comfortable & the fabric is usually thicker than similar nightgowns by other manufacturers -- the only complaint I have about this one is that the fabric is lighter weight in this rich purple color -- the lighter colors use the thicker fabric and they should've used the same fabric for the purple -- the lighter the nylon fabric is, the more static-prone they are -- not so terrible, but an issue nonetheless.",4,"Pretty color, comfortable, great style but .......",1292112000,"12 12, 2010"
AFJ12RP45N9N6,B0000867AN,twigs,"[0, 0]","Well made with opaque fabric of a good weight. Past reviews extolling the fabric convinced me, and the design is attractive. If it came in another color in my size, I'd buy it.",5,Perfect,1369440000,"05 25, 2013"
A3TLJKY73S0ENW,B0000867AN,V. Cote,"[0, 0]",The gown flows beautifully.  Very comfortable with no itchy seams or tags.  Elegant and worth the money  I highly recommend this item..,5,Feminine and sweet.,1371254400,"06 15, 2013"
A28PM3F6B5X3UJ,B0000867AN,Yorkiegirl,"[0, 0]",By accident I purchased my first Shadowline gown back in 1995.  Have been buying them ever since.  They are the best gowns.  Material is soft...and wears like iron.  The length is perfect.  I love my gowns long.....not ankle length.  I am 5'6&#34; and the gown brushes the top of my foot.  This gown is worth the money.,5,Shadowline is the BEST!!,1390176000,"01 20, 2014"
A2TPEKEU92XEAQ,B0000867GG,BDC,"[0, 0]","I have a 96 year old Mother who still wears girdles with garters.  Therefore, I could not find any &#34;standalone&#34; stockings at all; Everything is now a pantyhose.  I tried these stockings first to see if I could get a color match and size.  She loved them, so I ordered more.",5,Thanks Amazon!,1399334400,"05 6, 2014"
A3F8QHGG6DNZT4,B0000867GG,charley,"[0, 0]",they fit really good and they feel fantastic on my legs. love wearing them..will buy more. they make my legs feel sexy,5,silky lycra stockings,1393977600,"03 5, 2014"
A24VXUHMXLIC8S,B0000867GG,fuzzy logic,"[3, 4]",Bought these for my girlfriend.  They are not her choice but she wears them for me.  Definitely a long of fun compared to panty hose.  I don't think you will find a better bang for your buck.  Don't forget the garter belt!,5,good value,1365379200,"04 8, 2013"
A1LMOLANMAN3W8,B0000867GG,Jenna,"[6, 6]","I am 5'6&#34;, 130 lbs, and I opted for the shorter stockings.  I'm glad I did, as the larger size would've been WAY too long.  These have a nice feel to them, and although I've only worn them once, they seem as though they'll last a while.  I'm happy with the purchase.",4,"If you're on the borderline, get the shorter stockings!",1360454400,"02 10, 2013"
A18FEPC99HQHKR,B0000867GG,"morejamperhaps ""Orbiting Supernovas""","[1, 1]","Truly terrible.  I purchased two of the three packs and upon opening one package I discovered that they were full of pulls that would lead to runs during/after first use.  Next I tried on another pair only to discover that whilst the length of the stocking was fine the spandex/elastic was so weak that they almost immediately fell down even though they fit.  Also, I found them to be very sheer.  I thought that by purchasing the 'fantasy black' that they would be more like tights in color but that was not the case.  Overall, very unhappy with this product and will be returning for a full refund.",1,Terrible Stockings,1389657600,"01 14, 2014"
A2Z8K3Y287T022,B0000867ON,"A. M. Arellano ""Gentle Reader""","[1, 1]","I find &#34;control top&#34; pantyhose very uncomfortable.  Thigh-highs are the best solution, and these are reasonably priced.  I ordered one size up as I have large sized thighs (I am &#34;pear shaped&#34;).  The color, &#34;nude,&#34; is a bit whitish for my needs.  I have medium color caucasian-type skin.",5,Real Comfort,1381622400,"10 13, 2013"
AZPHYNPEZDMIO,B0000867ON,CYNTHIA D LAUGHLIN,"[0, 0]",These are really ice hose. I am short and plump and they fit great. They are actually true to size.,5,True to size,1359072000,"01 25, 2013"
AU5Z46KPX2ZU1,B0000867ON,John R,"[5, 7]","Most thigh highs seem a bit short for my big legs, but these are perfect for me.",5,Perfect fit,1256256000,"10 23, 2009"
A3QW2OS6CW8VQV,B0000867ON,"Lindy J. Peppiatt ""PaleDeer""","[0, 0]","At the moment, I can only wear nylons on one leg.The other foot is still wrapped from surgery and will befor another few months.I recommend these stockings even if you can use both.They stay up without garters or garter belts.  No need forpantyhose.  The elastic is firm but not too tight.I may use them when I have the use of both legs.",5,Great stockings,1373414400,"07 10, 2013"
A2PLHV5F0GLVU9,B0000867ON,Martha R. Barclay,"[0, 0]",The stockings are excellent quality and I am very pleased with them and will probably buy more in the future.,5,BERKSHIRE ALL DAY SHEER THIGH HIGH,1396310400,"04 1, 2014"
A3G0WJM976KOGL,B0000867ON,Scientist23,"[16, 17]","I have been on the prowl for thigh highs that do not have the very uncomfortable synthetic material to hold them into place. I thought these were it, but I was wrong - I failed to read the ""Elastic leg bands for stay-put support"" part, but I did not give them 4 stars due to my human error. They received 4 stars because the ""fantasy black"" was hella black, barely sheer. Maybe the ""off black"" would have provided the sheerness I was looking for.I thought about keeping them any way, but I finally found what I believe to be a pair of Berkshire thigh highs with lace and without thigh choking rubber involved so I'm sending these Sheer Thigh Highs back. If these are the kind of thigh highs you are in the market for, I suggest ordering a size up because my thighs are small - I'm 5'4"", 120 lbs - and the C-D still dug in enough to create that unsightly bulge at the top. I believe if they were one size larger, they would still stay in place and be flattering and somewhat comfortable at the same time.",4,Not what I was looking for..,1330300800,"02 27, 2012"
A22QBPOG0A08AB,B0000867ON,S. D. Hood,"[0, 0]","I've always liked Berkshire hosiery and these thigh highs are good. I ordered queen size but my thighs are small so they were a little big, but I could still wear them and they did not fall.",5,Love the thigh highs,1367884800,"05 7, 2013"
A174X51AGFWAMW,B0000867ON,Sobela,"[2, 3]",Well I guess thy r ok but the stockings had a run in them after only 1 use and the skin under where the rubbery part is that holds them up was really sore after wearing them so um I'm not going to so I guess the run in them dues not really matter just if u have sensitive skin u may want to not get those.,1,did not like them that much,1335571200,"04 28, 2012"
A27NNZQQWWXW4P,B0000867ON,"Spee ""Spee""","[0, 0]","Great my girlfriend loves these and enjoyed them for work, very professional and classy she gets complements at her work.",5,she loves them,1387756800,"12 23, 2013"
A1P1C706UJKD7F,B0000867ON,"Tony B. ""Tony B.""","[0, 0]",SURPRISINGLY THESE STOCKINGS ARE WONDERFUL !MY Lady loves the way they feel on and they actually stay up on her Big ThighsWOOO !  HOOO !,5,GREAT !,1403136000,"06 19, 2014"
A2IEY846AH8R1H,B0000868O9,50 something,"[0, 0]",This bra fits true to size and is comfortable.  I was able to find this via the id number on the tag of my old bra.  Thank you Amazon for making searching for items easy and having a better price!,5,comfortable bra,1327536000,"01 26, 2012"
AFNE6AFYU3ZVD,B0000868O9,A. Fink,"[0, 0]","I am a solid 32DDD. I've been measured and that is the size of bra I wear in brands across the board. This bra has this weird extra nipple room that I did not need. I'd probably be able to fit a tablespoon in there and fill lit perfectly. It isn't that the cup is too big, it's only this extra nipple space. The bra is also scratchy. I'll give it the benefit of the doubt and wash it a few times before I go to put it on again. I cannot wear it with t shirts or thin dresses because of this extra nipple room, and because it does create sort of a torpedo effect. I wouldn't compare it to the torpedo boobs you'd see on Marilyn Monroe and the likes, but it definitely does give a point to the breasts. I will only be able to wear this bra with clothing that is thicker, like sweaters, or dresses that are double layered or have thick material. I also ordered Wacoal La Femme Contour Bra. This bra is AMAZING. The Bali Bra in my size has 4 hooks and very large straps also, the cups go very high on the breast, covering almost the entire breast, making it illogical to wear with anything that shows even a little chest (not breast) because the bra is visible. The Wacoal bra is unbelievably comfortable and only a tad bit more in price.",2,"Pointy boobs, slightly larger than it should be",1400198400,"05 16, 2014"
A3PLZB0DZ3NZWW,B0000868O9,Amazon A.,"[2, 2]",I normally wear a 42 B but I had to buy a C in this. It fit but man is it scratchy material!,1,Itchy!,1386028800,"12 3, 2013"
AKFVTWLRDMBYE,B0000868O9,Angie,"[0, 0]","Although the cups of my 32D fit, the back measurment is not right.  The bra will only fit around my back in the very last hook, which means that when the back stretches, the bra becomes useless because there's no where to go with the hooks.  It should have been made to fit on the very first hooks, so that I could always move in if I needed to.",3,Not good enough,1379289600,"09 16, 2013"
A2WXE0OVZ0AFDD,B0000868O9,Audrey Richards,"[1, 1]","I'm wearing this bra as I type this rating.  It fits very well, and is extremely comfortable to wear.  I disagree with some of the other reviews that say this bra is &#34;scratchy&#34; - not at all!  Very smooth feeling and well made.  I will purchase more.",5,Wonderful!,1378425600,"09 6, 2013"
A2OSOO0NRPLZRH,B0000868O9,"Bunny B ""Bunster""","[0, 0]","Been wearing this bra for many years, recently lost weight but cant wear a C cup.Looks great, that is what you expect from Bali",4,Old favorite,1392422400,"02 15, 2014"
A00635603LUUJQPQWSJW1,B0000868O9,Charlie,"[0, 0]","Great bra for the money, I just wish there where more colors to choose from for my size. Its great.",5,Great fit,1384905600,"11 20, 2013"
A1GWNPHCV116B6,B0000868O9,Cindy Richardson,"[0, 0]","I have to start out by saying, I thought this was the brand of bra I have been wearing for the last 8 years, (it looks exactly like what I wear) I didn't realize mine is a different brand until after I placed my order.. I am Sooo Happy I did order this Bali!! The fit (for me) is perfect!! It stays in place, the back is &#34;U&#34; shaped so I don't have to keep adjusting it through out the day!! It has GREAT SUPPORT, (I'm 64 yrs. old, 5' 5&#34;, 137lbs). I purchased a few T-shirts at the beginning of summer, little did I know how clingy they would be (I almost sent them back) with this Bali Bra however, I look great in those T's!!! I LOVE &#34;This Bali&#34; Soooo Much Better than my brand!!! I LOVE the U shaped back, I love the support, I love the comfort, and I Love the way I Look with this Bali Bra!!! I can't wait to buy more!!! Thank You Amazon and Under Moments!!!",5,"Bali Women's Flower Underwire Bra, 34C",1375920000,"08 8, 2013"
A1B7XXNR5DL4TR,B0000868O9,Cindy T.,"[0, 0]","I've purchased this bra for many years. It is never my only purchase. I use this bra for specific purpose in specific garments when I was to have a true shelf type bra that hold your breasts up and out. Wearing blouses or dressed, or even casual tank tops, can make the breasts look droopy and thereby making you stomach area look thicker, and your torso shorter.  With this bra, the band does most of the work holding up the breasts so that the stress is not felt exclusively at the shoulder straps. No the straps are no elastic and it isn't due to being cheap. the do the job of holding the breasts in perfect place and they have soft fabric under the strap which makes them very comfortable. The only discomfort you should feel is you choose the wrong size because they don't have a lot of &#34;give.&#34; They wear like iron and look great through many washes. I recommend never putting any bra through a dryer, nor using any fabric softener or high sudsing detergents that destroy the elastic. (sulfates causes sudsing) Try Charlie's Soap. You can purchase it through Earth Fare.  You will never regret it and it keeps the washer clean as a whistle, even the moving parts. What I also like about this bra is that there is no side breast because of the wonderful &#34;stays&#34; on either side of the bra. These push you side tissues towards the front. Just own it and throw your shoulders back and look great even if you aren't used to looking so good. You will be glad not to bounce all around if that is an issue for you i other bras. Don't let the less expensive price break distract you from getting this bra.  Inexpensive doesn't mean it is &#34;cheaply made.&#34; Remember to lean fully forward while making the connections so you distribute tissue. Enjoy this purchase. Cindy T. God Bless",5,For an architectural bra this is a Frank Lloyd Wright type construction. Ha!,1389052800,"01 7, 2014"
A2QDFKU0CZ9ZX9,B0000868O9,Cinzia,"[0, 0]","Very nice bra, but the material is a bit stiff, which keeps the girls where they're supposed to be, though. It'll give a pointy shape, which is not very flattering with regular t-shirts, but will add some lift with ""flowy"" tops.BE AWARE: even though it says that this item qualifies for free returns, you will have to pay for the shipping costs if you want to return this bra!!! Amazon customer rep told me it's because the product is not sold/fulfilled by Amazon itself, but by a 3rd party. It puzzles me why Amazon mentions free returns on the product page when it doesn't apply  to that specific product. On a product that doesn't cost much, having to pay for return shipping is quite a waste.",3,"A bit stiff, but definitely keeps the girls in place",1338854400,"06 5, 2012"
A1W5JMZNNVQNBB,B0000868O9,"C. Jarvis ""greyhound gal""","[2, 2]",Great fit and super comfortable. Never rides up my back and wide padded shoulder straps are great. Plan on buying several more!,5,LOVE IT!,1211414400,"05 22, 2008"
A2X56PFXBF4O2K,B0000868O9,CJ,"[0, 0]","great support for running, I have worn this ugly bra for 20 years, it has the best support and comfort.",5,better than a sports bra,1401062400,"05 26, 2014"
AYOMAHLWRQHUG,B0000868O9,Conspicuous Consumer,"[4, 7]","I was looking for a casual bra to wear when I worked in the yard and chose this one based on reviews and price.  It's going back.The bra is thin with old fashioned pointed nipples.  The material fails to stretch to adapt to breast dimensions, causing some areas to be too tight and others too loose.  It felt uncomfortable (not too tight - just too rough) as soon as I put it on.Because it's a Bali, it's probably durable and would hold up over time better than cheaper bras but I just can't get over the positive reviews so I'm giving it only one star.For a better fitting and much more comfortable bra, try a Victoria's Secrets wireless cotton bra.  It gives you the smooth coverage you want, excellent support, and you won't even know you are wearing it.",1,Neither Comfortable Nor Attractive,1277942400,"07 1, 2010"
A2F0E9TC86WP6Y,B0000868O9,Cosandra Scott,"[0, 0]",I am enjoying my new bra. Well I have been buying Bali bras for years.  I have been very satisfied with them. I would continue to buy tthis product.,5,The best bra ever!!!,1378166400,"09 3, 2013"
AUUVMSTQ1TXDI,B0000868O9,"Daly Mavorneen ""Brimstone""","[2, 2]","Nipples Upward and fashion backwards, this bra is a blast from the past that takes getting used to for those of us with larger endowments (40D and up). Usually I am trying to slightly minimize the overwhelming appearance of my chest (I wear anywhere from a 38G-44C, depending on the brassiere manufacturer), but this rather comfortable buttressed wonder is ""an all signs point to two Kilmanjaros"" kind of affair!The sort of high-construct, seamed directly-over-the-nipples cups, heavy-duty, thick-banded bra that macho litterati Ernest Hemmingway and Mickey Spillane would have waxed over, and the Godfather of bras, Howard Hughes would have machinated. And while it does fit great (though runs large), and makeS you feel sexy as all get out, it does NOT work with about 75% of my wardrobe, or most modern wardrobes I would venture, as clingy knits, spandexes and thin t-shirt cottons are the order of day. The back band of the bra sticks WAY out under any rayon-thin, drapey fabric, and that's with the correct size; it is just a clunky kind of bra.But since Amazon sells these Bali Flower Underwire Bras so inexpensively, I decided to keep it anyway. Under thicker shirts the back band is less noticeable (but not the upwards-pointing nipples!). Hell, I might even buy another one in the suggestively named navy, ""Midnight."" You could run without bouncing with the bulls in this! Spain is waiting.",4,A Retro Lift Into The Bosomy Past,1345939200,"08 26, 2012"
A2S4OPKLE5FB7X,B0000868O9,Dave,"[0, 2]","Dave's wife:I bought this bra at a local small business and haven't been able to find the petite band size I need since then. I finally found it on Amazon for a better price than I paid in-store. Thank you, Amazon!",5,"Great bra, great price",1384732800,"11 18, 2013"
A1BB7FU96CZK8R,B0000868O9,d b pressley,"[0, 0]",The Bali Flower Underwire Bra is the most worn Bra I have ever worn. I have several colors to wear and have never gone wrong with my attire. The underwire is uplifting and very comfortable,5,Bali Bras definitely have flower power for me,1388016000,"12 26, 2013"
A2PF3V26YS1RYS,B0000868O9,DebbieD,"[0, 0]","Myself and my girls are just loving this bra, they fit comfortable and i feel lifted.  I would recommend this bra to all the ladies in the house with no regrets this is a wonderful buy",5,Great fit,1359676800,"02 1, 2013"
AMZTJYL4KTXI4,B0000868O9,Deborah C.,"[0, 0]","I almost always order Bali bras because they are true to size.  I ordered 44DDD and it fits me perfectly and is very comfortable for maybe half a day.  After about 5 hours the underwire started to poke under my arms.  I much prefer not to wear any bra with an underwire because they are notoriously uncomfortable, but apparently there are none in my size.  The covering on the underwire is quite soft and cushiony but still the wires poke through into my under arms.  I am disappointed but maybe I am ordering the wrong size.",2,Fits Great But Underwire Starts To Poke Through,1375056000,"07 29, 2013"
A1FPM7OR8Y2M6I,B0000868O9,elaine,"[0, 0]",Have owned this name of bra for quite awahile and would't wear a different good style fit and price. good uplift,5,bali bra,1395705600,"03 25, 2014"
A2KBXRNALTZFGB,B0000868O9,"Elizabeth J. De Almeida ""Phoenix Bird""","[0, 0]",I love this brand and make because I needed something that would give me good coverage. And it does. It looks good when wearing blouses and shirts.,5,Wonderbra!,1351036800,"10 24, 2012"
A3TYEHW0GMX2W6,B0000868O9,Elizabeth Vandom,"[0, 0]","The rings and adjusters are plastic in the DD's and below which I don't like, other then that they are a great fitting bra that looks great!",4,Good bra,1373414400,"07 10, 2013"
A915A4KIZP8D5,B0000868O9,Gitte,"[0, 0]","Really cute looking bra, but a poor fit for me. I have used Bali underwire bras for years, but I've never had one that didn't fit me well. So I had to return this one to Amazon. And I have to say that I am so pleased with Amazon, the way they handle returns makes it so very easy for the customer. Thank you, Amazon!",3,Not a good fir for me,1371168000,"06 14, 2013"
AZ6TGUTFSOPZP,B0000868O9,G Silver,"[0, 0]","Well made.  A bit small 34B, thinking of returning for larger size...not sure if I want to go through the hassle.",4,On the small side.,1399161600,"05 4, 2014"
A3K7DJALN40BAR,B0000868O9,happy,"[0, 0]",Large breasted women will love this bra! This bra makes me look and feel like I've lost 20 pounds! Good support. Very comfortable. Perfect in warm weather. No shoulder ache or cutting in. The straps stay in place! An underwire bra that doesn't poke me. Ideal for wearing under button front blouses and retro fashions such as sheath dresses. Highly Recommended!!!,5,More Youthful Look and Feel,1400889600,"05 24, 2014"
AT6ZQDS9R7N3V,B0000868O9,Hello Jodi,"[0, 0]","Sports bras for DD+ are a big load of nonsense. This does everything a sports bra is supposed to do but does it better. Get yourself a non-stretch Granny bra, get the right size and you're golden.",5,Best Exercise Bra For DD+,1390262400,"01 21, 2014"
AKMEY1BSHSDG7,B0000868O9,J. Arena,"[1, 1]","Other reviewers have said it and I must wholeheartedly agree! The Flower Bali is the best garment that Bali manufacturers, and they've been making them just like this for many, many years. If you are looking for something to give you a neat appearance under sweaters, t-shirts, dresses -- casual or dressy -- you have got to try the Flower Bali.",5,Divine!,1284940800,"09 20, 2010"
A1NJ71X3YPQNQ9,B0000868O9,JBerger,"[1, 3]","Itchy, pointy, and VERY uncomfortable! How in the heck did this bra get so many good reviews? I think one star is one too many.",1,Horrible!,1383696000,"11 6, 2013"
A1AZCWOBLZHABE,B0000868O9,J. Culby,"[0, 0]","This isn't as 'sexy' as some bras, but it looks GREAT under clothes, and is supportive without feeling constrictive. Sometimes when this is sold in outlets, something is 'off' in the material; it's a little scratchy....but from Bali or as this was sold from Amazon, it's l00% right.  Washes well and lasts so much better than some of the fragile bra fabrics.  Maybe not so special for 'date night', but for a great bra to wear all week, it's terrific.",5,unappreciated great bra,1375056000,"07 29, 2013"
A1FY3PY7ADS36O,B0000868O9,jennifer s.,"[0, 0]","I really wanted to like this as an everyday bra but unfortunately while support is good, the shape is quite off, cone shaped cups are rather rigid and leave the 50's bullet impression that is quite unnatural and not flattering on anyone.",2,Doesn't shape properly,1394928000,"03 16, 2014"
AU5Z46KPX2ZU1,B0000868O9,John R,"[2, 3]","This is my second Bali bra. I have both the beige and white. I would buy more if they offered other colors in this style and size because it's the only bra I've found so far in a 42B that doesn't need ""enhancers"" to fill the cups.",5,Love it,1248048000,"07 20, 2009"
AU0LLORGK9IDR,B0000868O9,Julie H. Rose,"[1, 1]","First, some sizing notes: This bra runs big in the band. I wear a 30F or a 32DD, depending on the brand/style. This bra fits me perfectly on the smallest hooks. In the long run, that'll make it uncomfortable and big on me, but it's so awesome otherwise, I'm giving it five stars, especially considering the low price.Small band sizes are hard to find. I'm glad Bali makes some 32 bands. Most American companies do not, and those of us with the unfortunate combo of small band size/large cup size usually have to purchase very pricey European brands.  That's another reason I'm giving this bra five stars. I paid sixteen dollars and change for it. It fits as well (and is more comfortable) than most of my fancy high end bras. No, it isn't as pretty, but one does need some plain bras!Yes, this bra is truly old school. It's not stylish enough to be called ""retro."" Has Bali been making this bra since the early 1960's? It looks like that might be true! Thing is, for those of us who are big and saggy, this shape can be very flattering. I'm a small gal with a big chest, and old school bras are really great for my shape. No, I wouldn't wear this under a tight t-shirt, but it's fabulous under any other clothes. I am surprised at how ""natural"" it looks with clothes on, 'cause it really gives one old school torpedo shapeOn to the scratchiness that so many are complaining about. Out of the package, this bra feels really fake and almost plastic-y. That sounds awful, doesn't it? Well, I don't find it scratchy on, and believe me, I am very, very sensitive. I'm always complaining about bras! This one is very comfortable! However, I would venture to guess that if it was too tight, it wouldn't be. The elastic seems less scratchy to me than many of my other bras, and this weird fabric actually feels quite good on. Another thing is the straps. Some have complained that they fall down. I am surprised by this, too, as I have very small sloping shoulders and I've found the straps stay up easily.Gals, get fitted. If you're wearing a bra that doesn't fit properly, you'll be making the straps too tight, and that's when they start falling down a lot. A bra in the right size is a must. It's hard to find when you are my size, and I wish this bra came in a size 30, but it's so darned close to perfect and such a great price that I'm very happy with it!",5,Another winner from Bali,1373328000,"07 9, 2013"
AAPPWNP9FWVWS,B0000868O9,"Kathlyn Storey ""Kathlyn A Storey""","[9, 12]","This is nothing short of a screaming deal.  If you are full figured, you know what a problem it is to find a decently priced, well made, designer bra.  Bali is a name brand in this area, and their bras are excellent quality, and pricey.  To get this bra at $7.80, in white, including super saver shipping, is incredible; you cannnot even match this price at outlet stores.  I originally bought three of them about three weeks go, and they just arrived.  The sizing is true to other Bali bras I have purchased.  I just put one on, and it is wonderfully comfortable.  One particular feature that was not described on the web page, nor in reviews, is the back closure.  It was just what I wanted:  four hooks (vertical), in three separate sets (that means there are 12 separate hooks) for providing about one inch play in the width.  Again, this type of closure is difficult to find.  The only thing that I would have liked was some elastic on the straps; however, they do adjust in front to somewhat avoid cutting into the shoulder.  As of today, they are still at this ridiculous price, so I ordered three more.Next day note:  I wore the bra for over 10 hours yesterday, and it's the closest thing I've found to not wearing one at all.  To address concern in other reviews regarding the shaping, i.e., looking ""pointy"", yes, there is a bit of that.  For those who prefer form fitting clothing, this could be a problem.  This is not a minimizer bra; those will flatten you out if you prefer that look, but the price you pay is in comfort.  At my age, 62, I can tolerate the peaked look because it totally beats the saggy look.  I tend to wear my blouses and sweater tops very loose, so that this issue is not a problem for me.  At the very least, this bra is perfect for working in the garden, when I'm typically wearing an oversized T-shirt.  Another note regarding itching...mine do not, and I have pretty sensitive skin.  However, a suggestion would be to wash the bra first before wearing it the first time.May 28, 2014 update:  These bras wear and wash well.  To keep them in good shape, they are washed in a garment bag with the hooks clasped to prevent bending.",5,To know Bali is to love it,1278460800,"07 7, 2010"
A3SFMXR4NGTIJF,B0000868O9,katsing,"[0, 0]","Have been buying this style for years, never disappointed.  Good support at a fair price.",5,Great Bra,1404950400,"07 10, 2014"
